TypPS,oxygen,pm10,cnt0_5,co,temperature,performance,co2,measuretime,so2,no2,cnt5,timestamp,pm1,cnt1,dewpt,tvoc,pressure,cnt10,dCO2dt,sound_max,health,temperature_o2,cnt2_5,o3,humidity,dHdt,humidity_abs,sound,pm2_5,cnt0_3
1.418,20.823,13.998,512.396,1.69,29.221,608.0,504.979,1946,1237.74,51.301,0.181,2023-06-26 00:07:18,11.097,60.057,16.541,1050.32,994.025,0.169,-31.18,56.7,510.0,33.525,1.072,39.154,47.42,-0.67,13.846,52.403,13.735,1592.68
1.935,20.823,14.254,488.385,1.689,29.202,618.0,502.921,1933,1229.63,50.579,0.84,2023-06-26 00:09:19,10.755,57.663,16.474,1005.84,994.035,0.347,-21.32,74.0,522.0,33.513,3.804,39.262,47.267,-0.62,13.787,53.892,13.136,1550.72
1.799,20.82,12.514,440.232,1.69,29.172,617.0,502.904,1927,1225.32,50.122,0.572,2023-06-26 00:11:19,9.639,48.672,16.402,1006.86,994.055,0.328,-6.77,56.9,563.0,33.479,1.516,39.172,47.135,-0.52,13.726,53.114,11.699,1373.27
1.661,20.825,13.309,484.798,1.692,29.154,617.0,504.032,1934,1221.47,50.127,0.789,2023-06-26 00:13:20,10.683,51.372,16.343,992.672,994.075,0.33,-6.88,63.0,526.0,33.438,2.311,39.266,47.008,-0.49,13.676,52.867,12.599,1518.72
1.73,20.832,14.068,473.88,1.693,29.132,617.0,506.998,1942,1218.79,50.418,0.389,2023-06-26 00:15:19,10.17,56.637,16.271,972.54,994.079,0.331,11.51,64.8,543.0,33.401,2.808,39.329,46.851,-0.47,13.614,53.163,13.494,1462.94
1.558,20.834,12.506,453.902,1.694,29.107,627.0,503.203,1935,1213.93,50.051,0.472,2023-06-26 00:17:20,9.632,51.135,16.169,928.221,994.074,0.04,5.65,75.7,563.0,33.393,1.258,39.388,46.615,-0.55,13.527,53.462,12.126,1416.9
1.565,20.832,14.25,485.147,1.694,29.088,581.0,495.825,1920,1213.04,49.865,0.198,2023-06-26 00:19:20,10.245,70.232,16.199,1176.4,994.062,0.005,-19.37,85.0,527.0,33.359,1.922,39.341,46.758,-0.42,13.554,56.4,13.968,1501.53
1.592,20.837,13.535,483.192,1.696,29.073,545.0,497.618,1948,1219.84,50.749,0.541,2023-06-26 00:21:22,10.566,62.474,16.015,1317.27,994.042,0.327,-28.09,80.9,517.0,33.335,1.326,39.16,46.252,-0.49,13.397,53.463,12.914,1503.56
1.362,20.842,11.268,433.498,1.695,29.061,593.0,486.477,1947,1217.77,50.294,0.279,2023-06-26 00:23:20,9.529,43.315,15.761,1092.71,994.032,0.041,-40.71,62.2,565.0,33.355,0.378,39.342,45.536,-0.93,13.181,52.699,11.025,1349.98
1.421,20.851,11.88,429.21,1.694,29.044,634.0,478.379,1939,1213.29,49.543,0.034,2023-06-26 00:25:21,9.58,49.562,15.635,905.917,994.036,0.005,-50.41,65.2,566.0,33.356,0.735,39.67,45.216,-1.28,13.077,52.595,11.637,1348.13
2.174,20.857,13.015,430.786,1.692,29.021,642.0,472.994,1923,1208.32,48.588,1.485,2023-06-26 00:27:22,9.341,59.799,15.535,850.554,994.044,1.134,-64.41,65.7,574.0,33.359,2.912,39.883,44.988,-1.25,12.994,52.866,11.611,1342.99
2.13,20.855,12.075,418.939,1.692,29.001,644.0,474.769,1939,1207.69,47.923,1.051,2023-06-26 00:29:23,8.871,44.201,15.471,832.105,994.048,0.779,-35.91,62.6,592.0,33.378,2.28,39.952,44.856,-0.65,12.941,53.001,10.873,1310.65
1.817,20.857,13.036,417.626,1.692,28.991,659.0,475.17,1928,1206.61,47.228,0.72,2023-06-26 00:31:23,9.416,60.012,15.37,737.187,994.034,0.396,-10.06,68.9,572.0,33.388,2.732,40.373,44.593,-0.55,12.859,53.118,12.148,1296.88
1.544,20.864,11.884,448.525,1.69,28.974,667.0,469.298,1937,1201.33,46.214,0.446,2023-06-26 00:33:23,9.466,47.358,15.265,673.91,994.008,0.048,-6.89,61.5,570.0,33.392,0.692,40.654,44.338,-0.56,12.773,53.345,11.47,1391.81
1.493,20.866,11.848,444.953,1.691,28.952,672.0,462.886,1930,1197.59,44.511,0.37,2023-06-26 00:35:24,9.661,49.712,15.209,636.877,993.986,0.006,-29.36,62.3,562.0,33.385,1.013,40.88,44.233,-0.59,12.728,53.621,11.506,1383.14
2.328,20.871,12.863,417.286,1.69,28.937,680.0,464.433,1936,1191.97,42.854,1.901,2023-06-26 00:37:25,8.764,51.95,15.105,575.209,993.973,0.502,-30.57,69.7,596.0,33.35,2.581,41.287,43.977,-0.59,12.644,54.595,11.278,1302.28
2.019,20.872,11.987,409.619,1.689,28.895,683.0,457.425,1934,1182.86,40.414,1.329,2023-06-26 00:39:25,8.762,47.793,15.029,542.056,993.962,0.596,-32.57,66.0,596.0,33.321,1.95,41.75,43.868,-0.58,12.584,53.782,10.941,1275.04
1.522,20.87,11.472,421.842,1.687,28.857,683.0,454.446,1927,1176.58,38.467,0.377,2023-06-26 00:41:26,9.192,46.918,14.95,521.221,993.962,0.287,-24.44,60.1,579.0,33.277,1.622,42.16,43.743,-0.53,12.522,53.599,11.094,1337.02
2.129,20.876,12.135,412.751,1.686,28.816,681.0,456.415,1917,1173.52,37.103,1.358,2023-06-26 00:43:27,8.766,46.53,14.932,522.365,993.967,0.597,-25.45,76.3,597.0,33.248,2.154,42.71,43.794,-0.41,12.509,53.119,10.965,1290.75
1.9,20.875,12.579,441.656,1.684,28.786,670.0,459.697,1943,1169.16,36.029,1.312,2023-06-26 00:45:28,9.583,50.673,14.902,559.978,993.968,0.266,4.02,59.0,565.0,33.216,2.14,43.118,43.789,-0.27,12.486,52.593,11.594,1377.08
1.486,20.876,11.144,407.678,1.682,28.744,665.0,461.154,1937,1167.5,35.565,0.873,2023-06-26 00:47:29,9.135,43.595,14.898,588.511,993.953,0.033,19.86,60.7,582.0,33.16,1.417,43.21,43.884,-0.13,12.485,52.395,10.786,1270.43
1.645,20.876,10.324,392.147,1.678,28.706,663.0,459.245,1928,1167.47,34.686,0.528,2023-06-26 00:49:27,8.319,33.677,14.826,595.166,993.924,0.176,13.64,60.3,614.0,33.119,1.23,43.072,43.777,-0.15,12.429,52.687,9.653,1233.75
1.461,20.879,10.176,396.722,1.674,28.658,668.0,453.687,1933,1164.08,33.032,0.242,2023-06-26 00:51:29,8.621,34.312,14.757,569.883,993.887,0.199,-20.15,56.2,602.0,33.102,0.545,43.257,43.704,-0.31,12.376,52.185,9.792,1242.36
1.698,20.885,11.34,428.21,1.669,28.605,670.0,452.844,1928,1161.29,31.337,0.835,2023-06-26 00:53:29,9.149,38.081,14.715,564.385,993.856,0.83,-23.44,56.1,582.0,33.066,1.271,43.348,43.721,-0.38,12.344,52.651,10.704,1325.02
2.104,20.885,10.768,384.613,1.665,28.56,674.0,452.964,1932,1159.86,29.824,0.873,2023-06-26 00:55:30,8.126,42.6,14.648,545.338,993.836,0.101,-18.25,56.2,622.0,33.02,2.524,43.335,43.646,-0.38,12.293,52.427,9.695,1196.27
1.838,20.883,11.047,389.692,1.66,28.516,676.0,451.748,1939,1156.48,28.205,1.429,2023-06-26 00:57:31,8.549,47.807,14.583,533.502,993.832,0.012,-5.63,56.7,604.0,32.979,1.74,43.432,43.575,-0.33,12.243,52.379,10.284,1205.62
2.009,20.886,10.793,391.883,1.654,28.474,676.0,452.101,1921,1153.32,26.347,1.01,2023-06-26 00:59:31,7.897,41.74,14.527,535.88,993.823,0.645,-2.9,58.8,631.0,32.919,2.298,43.525,43.524,-0.38,12.201,52.975,9.894,1215.75
1.956,20.887,10.295,388.916,1.65,28.427,677.0,453.451,1925,1151.06,24.876,0.832,2023-06-26 01:01:31,7.523,39.427,14.505,535.788,993.82,0.079,2.0,56.4,646.0,32.865,2.443,43.636,43.58,-0.31,12.185,52.217,9.472,1213.73
1.914,20.891,11.872,402.597,1.647,28.39,679.0,453.945,1924,1150.73,23.61,0.516,2023-06-26 01:03:32,8.429,52.825,14.476,533.443,993.821,0.424,6.8,57.3,610.0,32.811,2.696,43.682,43.59,-0.23,12.164,53.334,11.063,1257.64
1.612,20.887,9.967,385.282,1.639,28.335,681.0,454.351,1776,1155.15,21.613,0.571,2023-06-26 01:07:53,7.938,35.358,14.496,550.994,993.774,0.285,24.17,59.3,629.0,32.735,1.436,43.35,43.789,-1.34,12.182,51.504,9.501,1219.93
1.953,20.887,10.919,385.267,1.634,28.312,685.0,452.315,1810,1154.87,20.255,0.779,2023-06-26 01:09:52,8.456,34.81,14.426,533.562,993.74,0.749,-6.94,60.5,609.0,32.713,1.436,43.402,43.65,-0.58,12.128,51.279,9.99,1183.3
1.83,20.885,11.786,394.357,1.629,28.285,683.0,453.404,1863,1151.34,18.471,0.497,2023-06-26 01:11:54,8.656,52.023,14.386,539.085,993.708,0.083,5.48,57.0,600.0,32.676,1.05,43.54,43.604,-0.38,12.097,51.036,11.013,1229.16
1.864,20.89,10.285,367.442,1.627,28.254,682.0,454.888,1884,1151.06,17.28,0.533,2023-06-26 01:13:53,8.095,39.296,14.394,556.181,993.684,0.484,8.36,55.5,622.0,32.644,1.252,43.53,43.704,-0.2,12.105,49.737,9.52,1155.9
2.391,20.886,11.527,388.05,1.623,28.226,685.0,454.657,1899,1151.71,16.33,1.471,2023-06-26 01:15:54,8.033,43.096,14.377,552.207,993.643,0.82,8.96,56.7,625.0,32.623,3.091,43.371,43.729,-0.1,12.093,50.565,10.062,1233.58
1.738,20.884,9.33,366.712,1.622,28.208,689.0,455.745,1878,1154.83,16.027,0.495,2023-06-26 01:17:55,7.537,32.679,14.406,553.551,993.589,0.42,6.68,54.7,646.0,32.609,0.68,43.228,43.856,0.02,12.116,51.169,8.75,1174.85
1.55,20.888,9.895,372.825,1.62,28.202,692.0,454.22,1891,1159.67,16.035,0.183,2023-06-26 01:19:55,8.133,35.577,14.437,556.168,993.547,0.05,-1.36,61.3,621.0,32.603,1.555,42.971,43.962,0.11,12.141,51.133,9.414,1171.8
1.35,20.887,9.199,365.922,1.618,28.2,693.0,455.42,1897,1163.68,16.752,0.187,2023-06-26 01:21:55,7.989,33.395,14.511,577.158,993.519,0.172,-1.15,56.4,627.0,32.601,0.35,42.736,44.174,0.27,12.199,50.762,8.952,1155.34
1.742,20.886,11.566,422.03,1.617,28.195,693.0,457.715,1861,1168.44,17.328,1.192,2023-06-26 01:23:55,9.119,53.177,14.561,598.837,993.488,0.223,5.32,55.2,583.0,32.602,2.33,42.44,44.33,0.36,12.239,50.18,10.833,1312.74
1.796,20.885,11.357,403.261,1.614,28.195,693.0,456.83,1873,1172.98,17.83,0.485,2023-06-26 01:25:55,8.627,45.406,14.609,618.69,993.464,0.026,10.35,55.0,602.0,32.601,2.261,42.174,44.469,0.37,12.277,50.525,10.676,1244.13
1.426,20.886,10.578,417.28,1.611,28.195,689.0,459.488,1873,1176.82,18.455,0.055,2023-06-26 01:27:56,8.973,39.538,14.635,655.455,993.44,0.003,8.27,55.9,589.0,32.602,0.608,41.772,44.545,0.29,12.297,50.867,10.263,1285.77
1.707,20.886,10.108,394.743,1.609,28.189,698.0,458.953,1874,1176.73,18.008,0.761,2023-06-26 01:29:56,8.386,28.522,14.555,613.576,993.423,0.161,6.17,58.3,611.0,32.601,0.826,41.375,44.328,0.03,12.234,50.801,9.489,1224.32
1.527,20.887,9.735,388.233,1.605,28.17,709.0,457.84,1870,1170.38,16.56,0.087,2023-06-26 01:31:56,8.198,31.757,14.444,558.146,993.389,0.018,-0.5,60.0,618.0,32.6,0.726,41.171,44.062,-0.32,12.148,51.657,9.358,1213.4
2.303,20.894,12.009,405.586,1.602,28.139,710.0,455.761,1881,1163.71,14.985,1.732,2023-06-26 01:33:56,8.604,45.736,14.41,554.405,993.363,0.905,-9.56,55.2,603.0,32.596,2.78,41.139,44.041,-0.5,12.122,51.563,10.468,1279.67
1.779,20.896,10.638,386.649,1.599,28.122,709.0,459.6,1873,1162.34,13.926,0.394,2023-06-26 01:35:57,7.821,47.603,14.435,574.847,993.363,0.103,-3.09,54.8,634.0,32.589,1.719,40.994,44.159,-0.31,12.142,50.275,10.081,1210.63
2.097,20.895,9.595,351.27,1.599,28.113,701.0,467.159,1878,1165.39,13.945,0.57,2023-06-26 01:37:57,7.286,39.74,14.465,631.822,993.376,0.012,26.36,54.6,656.0,32.577,2.083,40.539,44.268,0.01,12.166,49.741,8.646,1091.34
1.36,20.89,10.358,400.695,1.599,28.119,697.0,471.003,1886,1171.21,14.666,0.065,2023-06-26 01:39:58,8.686,35.567,14.501,676.782,993.379,0.001,41.89,57.3,600.0,32.587,2.037,39.854,44.354,0.22,12.194,50.983,10.172,1252.28
1.559,20.89,10.95,403.638,1.599,28.128,690.0,475.737,1886,1176.6,15.336,0.365,2023-06-26 01:41:57,9.099,41.709,14.486,720.111,993.376,0.0,45.39,61.3,583.0,32.59,2.245,39.121,44.289,0.18,12.182,51.302,10.458,1263.2
1.803,20.895,10.725,395.853,1.599,28.142,687.0,480.095,1905,1182.57,15.954,0.81,2023-06-26 01:43:59,8.499,45.076,14.531,754.585,993.373,0.086,35.87,55.0,606.0,32.595,1.355,38.361,44.382,0.14,12.217,50.765,9.983,1235.85
1.284,20.888,9.363,369.928,1.598,28.16,695.0,480.909,1869,1185.07,16.511,0.092,2023-06-26 01:45:59,7.909,35.876,14.51,724.007,993.36,0.01,32.63,57.1,630.0,32.599,0.253,37.943,44.275,0.05,12.2,50.868,9.279,1146.46
1.881,20.891,9.404,351.354,1.597,28.162,693.0,480.814,1884,1183.6,16.374,0.536,2023-06-26 01:48:00,7.568,28.466,14.478,730.23,993.35,0.526,13.17,55.2,644.0,32.599,0.779,37.781,44.176,-0.06,12.174,51.037,8.613,1099.68
1.598,20.892,9.2,368.116,1.596,28.163,690.0,482.182,1871,1184.26,15.869,0.409,2023-06-26 01:49:59,7.57,31.932,14.493,753.314,993.348,0.408,6.19,59.5,644.0,32.599,0.905,37.527,44.217,-0.1,12.186,50.994,8.741,1151.38
2.153,20.889,11.018,392.471,1.595,28.169,688.0,483.576,1865,1186.18,15.993,1.083,2023-06-26 01:52:00,8.125,45.952,14.495,760.596,993.348,0.332,5.51,56.7,622.0,32.601,2.445,37.28,44.21,-0.04,12.188,50.676,9.801,1223.83
1.785,20.886,10.718,382.008,1.595,28.167,689.0,481.948,1875,1184.67,15.873,0.23,2023-06-26 01:54:01,7.894,45.162,14.466,762.968,993.343,0.038,6.75,54.8,630.0,32.603,3.512,37.16,44.133,-0.04,12.165,50.946,10.054,1214.21
1.23,20.888,9.705,400.643,1.594,28.166,686.0,481.38,1861,1185.99,16.038,0.026,2023-06-26 01:56:01,8.485,29.076,14.487,788.606,993.331,0.004,-4.72,54.8,607.0,32.6,0.674,36.95,44.193,-0.04,12.181,50.996,9.625,1261.6
1.682,20.888,10.96,389.382,1.593,28.166,692.0,481.979,1872,1188.28,16.466,0.542,2023-06-26 01:58:00,8.634,45.663,14.522,774.684,993.314,0.178,-4.12,57.6,601.0,32.6,1.232,36.728,44.295,0.04,12.209,50.893,10.378,1215.63
1.827,20.889,9.91,380.15,1.593,28.166,693.0,480.309,1864,1192.05,17.115,0.679,2023-06-26 02:00:01,7.736,34.136,14.561,791.511,993.288,0.02,-3.04,59.4,637.0,32.6,1.599,36.515,44.403,0.22,12.239,51.304,9.216,1188.67
1.636,20.889,9.8,375.023,1.593,28.168,690.0,474.642,1892,1194.39,17.893,0.849,2023-06-26 02:02:01,8.115,35.17,14.587,819.927,993.269,0.636,-16.23,63.2,622.0,32.6,1.287,36.417,44.474,0.25,12.26,51.754,9.292,1165.43
2.172,20.888,9.637,363.142,1.592,28.168,697.0,471.177,1899,1193.43,17.961,1.299,2023-06-26 02:04:01,7.531,37.181,14.547,778.112,993.264,0.681,-32.67,58.9,646.0,32.6,1.35,36.47,44.36,0.08,12.229,51.597,8.537,1153.97
2.366,20.881,10.061,378.711,1.591,28.167,700.0,473.082,1861,1190.22,17.813,1.441,2023-06-26 02:06:03,7.508,38.427,14.525,756.504,993.264,0.792,-23.05,61.0,647.0,32.6,1.447,36.575,44.3,-0.11,12.211,50.882,8.731,1183.71
1.431,20.887,9.251,353.302,1.59,28.161,694.0,473.448,1851,1188.19,17.568,0.159,2023-06-26 02:08:03,7.399,35.687,14.511,782.667,993.264,0.087,-3.25,59.1,652.0,32.6,1.297,36.586,44.276,-0.17,12.201,51.356,9.035,1116.02
1.614,20.889,9.332,357.939,1.589,28.155,698.0,470.823,1866,1187.05,17.3,0.268,2023-06-26 02:10:03,7.452,38.77,14.517,770.502,993.261,0.16,1.96,57.3,647.0,32.6,0.887,36.555,44.309,-0.06,12.205,51.205,8.873,1111.56
2.076,20.89,10.068,372.984,1.589,28.147,694.0,471.845,1862,1187.03,17.646,1.548,2023-06-26 02:12:03,7.385,34.715,14.529,797.307,993.248,0.018,-1.07,59.1,651.0,32.6,2.259,36.374,44.365,0.03,12.215,50.506,9.159,1164.83
2.041,20.89,10.848,386.819,1.588,28.143,684.0,471.782,1865,1188.56,17.788,1.164,2023-06-26 02:14:03,8.009,54.503,14.541,851.243,993.241,0.002,-1.73,61.8,626.0,32.598,2.466,36.322,44.407,0.07,12.225,50.654,9.898,1220.07
1.462,20.89,10.964,414.111,1.588,28.142,691.0,470.043,1886,1188.73,18.072,0.238,2023-06-26 02:16:04,8.663,47.176,14.506,808.359,993.23,0.0,-5.3,58.6,601.0,32.597,1.375,36.354,44.311,0.0,12.197,52.082,10.749,1285.33
1.344,20.89,10.375,405.281,1.587,28.134,695.0,470.883,1889,1186.09,18.218,0.128,2023-06-26 02:18:04,8.878,34.036,14.507,794.391,993.211,0.1,-4.42,61.1,591.0,32.6,0.677,36.371,44.333,-0.08,12.199,51.788,10.186,1262.76
1.457,20.891,9.71,381.219,1.588,28.13,690.0,466.106,1870,1185.68,18.508,0.349,2023-06-26 02:20:05,8.021,36.874,14.533,827.811,993.198,0.103,-13.68,55.0,626.0,32.597,0.97,36.158,44.419,-0.04,12.219,51.281,9.403,1184.7
1.839,20.891,11.577,404.964,1.587,28.128,696.0,468.909,1879,1182.11,18.343,1.211,2023-06-26 02:22:04,8.94,51.948,14.472,791.246,993.196,0.012,-4.59,57.3,589.0,32.597,1.577,36.168,44.249,-0.09,12.171,50.639,10.763,1247.7
1.787,20.896,10.414,382.342,1.587,28.121,693.0,471.659,1861,1178.64,17.793,1.043,2023-06-26 02:24:05,8.042,45.31,14.461,801.302,993.183,0.001,3.42,64.3,625.0,32.588,1.246,36.259,44.236,-0.11,12.163,50.181,9.749,1184.01
1.494,20.891,10.351,384.596,1.586,28.115,687.0,468.034,1892,1178.83,17.954,0.189,2023-06-26 02:26:05,7.955,47.417,14.481,840.235,993.186,0.0,6.46,59.3,628.0,32.586,1.508,36.072,44.309,-0.09,12.179,50.741,10.112,1204.88
2.505,20.89,10.941,372.399,1.585,28.107,690.0,464.746,1882,1177.81,18.133,2.177,2023-06-26 02:28:06,7.621,47.144,14.455,824.078,993.181,0.974,-13.74,59.2,642.0,32.579,2.328,36.014,44.253,0.0,12.158,52.558,9.323,1179.98
1.99,20.893,10.617,392.364,1.584,28.093,692.0,469.558,1888,1176.88,18.329,1.187,2023-06-26 02:30:07,8.17,34.947,14.445,822.422,993.161,0.755,-10.85,69.1,619.0,32.575,1.53,35.792,44.261,-0.03,12.151,51.806,9.685,1222.97
1.342,20.896,9.705,381.85,1.583,28.071,712.0,470.643,1889,1167.8,17.259,0.14,2023-06-26 02:32:07,8.018,38.079,14.293,701.97,993.155,0.089,9.93,57.7,626.0,32.551,0.803,35.961,43.887,-0.36,12.034,50.304,9.578,1192.06
1.715,20.895,10.227,389.76,1.58,28.035,716.0,465.253,1914,1158.56,15.83,0.141,2023-06-26 02:34:06,7.944,38.853,14.263,676.436,993.171,0.135,7.73,60.4,629.0,32.509,1.605,36.387,43.891,-0.48,12.011,50.802,9.638,1211.28
1.49,20.893,9.592,364.635,1.578,27.994,738.0,464.68,1878,1139.23,14.015,0.247,2023-06-26 02:36:07,7.871,33.081,14.096,535.713,993.186,0.015,-11.44,63.5,632.0,32.477,1.712,37.125,43.526,-0.68,11.884,51.901,9.217,1139.62
2.59,20.888,10.606,365.318,1.574,27.938,730.0,469.098,1856,1112.23,11.4,1.797,2023-06-26 02:38:07,7.794,28.778,14.152,567.747,993.183,0.984,-10.56,72.6,635.0,32.381,2.68,38.227,43.825,-0.39,11.929,52.339,8.7,1141.03
2.257,20.888,9.948,368.88,1.572,27.886,715.0,466.938,1862,1103.67,9.6,1.163,2023-06-26 02:40:07,7.83,26.171,13.885,524.632,993.188,0.112,7.76,73.5,632.0,32.288,2.012,39.184,43.206,-0.56,11.727,52.203,8.643,1150.75
1.535,20.89,10.272,373.666,1.568,27.8,737.0,452.59,1863,1070.32,6.472,0.432,2023-06-26 02:42:08,8.117,40.574,13.787,364.887,993.179,0.146,-30.83,57.1,622.0,32.175,1.645,40.928,43.147,-0.66,11.656,51.86,9.889,1157.42
1.569,20.892,8.463,337.585,1.564,27.693,733.0,447.726,1878,1039.91,4.905,0.307,2023-06-26 02:44:08,6.828,31.816,13.724,239.742,993.232,0.017,-62.92,83.5,676.0,32.084,0.776,42.912,43.239,-0.81,11.612,54.13,8.165,1055.71
1.364,20.882,10.72,397.169,1.555,27.44,738.0,447.199,1884,987.16,5.181,0.036,2023-06-26 02:46:07,8.195,44.119,13.668,274.48,993.364,0.002,-61.86,59.0,619.0,31.842,1.949,44.636,43.725,-0.55,11.58,52.213,10.684,1233.67
1.799,20.883,11.492,403.527,1.544,27.035,753.0,448.47,1888,947.624,3.802,0.685,2023-06-26 02:48:09,8.403,47.771,13.587,305.286,993.407,0.281,-10.09,59.6,610.0,31.51,1.848,46.064,44.542,-0.34,11.535,52.321,10.806,1251.51
1.575,20.891,10.498,399.693,1.533,26.679,767.0,449.51,1882,921.832,6.967,0.386,2023-06-26 02:50:08,8.366,46.241,13.54,248.549,993.457,0.338,8.95,60.8,612.0,31.158,0.624,47.325,45.343,-0.27,11.513,52.412,10.074,1236.85
1.479,20.905,10.546,377.53,1.521,26.348,780.0,448.207,1878,893.954,12.689,0.044,2023-06-26 02:52:08,8.554,41.274,13.463,191.508,993.531,0.039,2.92,56.1,604.0,30.757,0.852,48.265,46.004,-0.3,11.468,51.758,10.249,1178.19
1.2,20.923,9.783,393.312,1.51,26.049,794.0,451.203,1877,877.221,16.429,0.005,2023-06-26 02:54:08,8.607,34.371,13.409,196.595,993.574,0.004,4.1,58.8,602.0,30.444,0.097,48.829,46.662,-0.28,11.439,52.352,9.749,1233.07
1.438,20.932,10.009,387.573,1.501,25.87,798.0,453.387,1875,862.164,21.053,0.25,2023-06-26 02:56:08,7.983,42.854,13.415,206.836,993.56,0.25,11.32,58.9,627.0,30.181,0.708,49.69,47.176,-0.21,11.45,52.294,9.747,1213.62
1.619,20.94,9.962,373.993,1.491,25.729,796.0,452.408,1867,854.816,26.509,0.487,2023-06-26 02:58:09,7.849,41.83,13.415,194.733,993.548,0.029,11.39,57.2,633.0,30.018,1.001,50.477,47.571,-0.03,11.456,52.31,9.544,1168.18
1.555,20.944,10.083,371.736,1.481,25.597,794.0,450.991,1873,839.396,32.171,0.405,2023-06-26 03:00:09,7.967,39.057,13.373,182.697,993.526,0.003,-1.67,61.5,628.0,29.817,0.646,51.08,47.814,-0.01,11.43,51.687,9.716,1152.33
1.313,20.944,10.775,410.611,1.472,25.504,790.0,450.422,1882,825.681,36.558,0.046,2023-06-26 03:02:09,8.488,47.383,13.387,174.64,993.515,0.0,-9.27,60.9,607.0,29.652,1.956,52.026,48.122,-0.02,11.443,52.557,10.733,1275.49
1.507,20.952,11.736,414.822,1.464,25.407,788.0,451.12,1887,818.366,40.958,0.718,2023-06-26 03:04:10,9.077,45.515,13.34,181.048,993.526,0.713,-3.05,65.7,584.0,29.57,0.96,52.642,48.253,-0.09,11.412,52.6,11.402,1291.8
1.862,20.951,12.555,406.86,1.457,25.35,784.0,451.972,1895,817.911,44.333,1.065,2023-06-26 03:06:11,8.913,53.416,13.367,153.747,993.548,0.251,1.4,59.7,590.0,29.519,2.183,53.598,48.5,-0.03,11.434,52.574,11.813,1274.35
1.766,20.944,11.581,396.577,1.45,25.311,778.0,450.33,1858,805.945,47.895,0.862,2023-06-26 03:08:11,8.734,52.46,13.39,158.896,993.597,0.686,-0.71,56.1,597.0,29.456,2.352,54.75,48.685,0.05,11.453,52.175,10.934,1223.8
1.912,20.941,10.408,380.677,1.443,25.252,775.0,451.401,1881,795.316,50.277,0.661,2023-06-26 03:10:11,8.172,34.139,13.404,216.161,993.626,0.078,-0.97,64.9,620.0,29.357,1.789,55.493,48.902,0.14,11.465,52.136,9.583,1173.96
1.402,20.94,10.664,419.878,1.438,25.202,772.0,451.265,1899,781.563,53.804,0.078,2023-06-26 03:12:10,8.5,47.828,13.397,232.359,993.621,0.009,-1.27,58.8,607.0,29.263,1.598,56.134,49.024,0.1,11.462,52.408,10.5,1295.5
1.69,20.948,10.589,396.606,1.436,25.148,770.0,450.804,1885,776.026,55.572,0.483,2023-06-26 03:14:11,8.664,37.076,13.398,239.965,993.615,0.001,1.09,60.2,600.0,29.208,1.587,56.538,49.188,0.01,11.465,52.397,9.972,1242.49
1.541,20.955,10.618,407.276,1.432,25.107,767.0,451.468,1901,767.172,56.297,0.057,2023-06-26 03:16:11,8.857,36.301,13.422,190.239,993.608,0.0,0.44,64.0,592.0,29.193,0.892,57.256,49.385,0.04,11.485,52.178,10.2,1266.71
1.957,20.945,11.402,396.781,1.427,25.053,763.0,451.727,1890,754.276,58.542,1.516,2023-06-26 03:18:13,8.819,49.716,13.429,170.328,993.587,0.763,1.83,61.9,594.0,29.119,2.018,57.941,49.565,0.07,11.492,52.582,10.401,1249.44
2.626,20.942,12.542,400.852,1.424,25.003,761.0,452.278,1894,748.8,58.466,2.487,2023-06-26 03:20:13,8.581,54.238,13.454,163.779,993.606,0.612,3.41,58.3,603.0,29.036,4.273,58.516,49.793,0.14,11.512,52.181,10.455,1244.37
1.476,20.949,10.196,382.56,1.423,24.979,756.0,454.49,1867,743.106,57.999,0.332,2023-06-26 03:22:12,8.174,42.818,13.465,189.647,993.62,0.072,6.95,56.3,619.0,29.0,0.593,59.233,49.901,0.1,11.522,52.351,9.858,1182.61
1.402,20.942,11.557,424.895,1.42,24.964,752.0,455.239,1871,732.838,59.568,0.204,2023-06-26 03:24:14,9.386,51.668,13.494,172.784,993.624,0.008,10.37,65.3,572.0,28.974,0.415,60.148,50.04,0.13,11.544,52.641,11.358,1314.72
1.419,20.942,12.345,421.03,1.417,24.906,749.0,455.262,1874,721.901,61.76,0.109,2023-06-26 03:26:14,9.308,50.861,13.517,167.897,993.615,0.001,9.52,56.0,575.0,28.881,2.418,60.744,50.288,0.15,11.563,52.306,12.174,1319.42
1.651,20.946,11.632,423.044,1.417,24.854,745.0,453.739,1868,714.097,62.291,0.614,2023-06-26 03:28:14,9.549,46.914,13.557,182.705,993.628,0.602,-1.47,60.0,566.0,28.807,0.878,61.323,50.572,0.23,11.595,51.993,10.974,1335.12
1.379,20.944,10.51,392.189,1.412,24.806,744.0,456.197,1882,711.308,63.367,0.07,2023-06-26 03:30:15,8.311,45.906,13.577,147.686,993.642,0.069,0.03,72.4,614.0,28.727,1.179,61.697,50.789,0.2,11.613,53.042,10.381,1218.49
1.461,20.95,11.438,404.496,1.412,24.763,740.0,454.581,1894,708.632,61.498,0.196,2023-06-26 03:32:14,8.544,54.739,13.611,156.761,993.638,0.008,0.02,58.3,605.0,28.704,0.967,62.413,51.03,0.19,11.64,52.02,11.265,1257.19
